customer_id,total_spent,customer_segment
8419820000000.0,114662.03,High-value
8420380000000.0,76201.01,High-value
8423190000000.0,120382.02,High-value
8423280000000.0,177724.09,High-value
8424290000000.0,126294.0,High-value
8424500000000.0,74537.05,High-value
8424730000000.0,63150.020000000004,High-value
8424790000000.0,61522.03,High-value
8427050000000.0,181738.01,High-value
8427390000000.0,74657.1,High-value
8427420000000.0,77243.03,High-value
8428040000000.0,128752.06,High-value
8428230000000.0,57369.020000000004,High-value
8428560000000.0,75315.02,High-value
8429310000000.0,63918.020000000004,High-value
8429330000000.0,103428.03,High-value
8429800000000.0,57626.0,High-value
8430300000000.0,65449.06,High-value
8430310000000.0,59607.02,High-value
8430490000000.0,169623.08,High-value
8430530000000.0,57544.03,High-value
8430790000000.0,54811.01,High-value
8431350000000.0,60652.01,High-value
8431360000000.0,63664.05,High-value
8431380000000.0,73173.01,High-value
8431430000000.0,63044.01,High-value
8431950000000.0,154270.05,High-value
8432470000000.0,230637.02,High-value
8432550000000.0,98743.03,High-value
8432930000000.0,64182.01,High-value
8433210000000.0,56035.03,High-value
8434090000000.0,242736.22,High-value
8434790000000.0,70290.01,High-value
8435520000000.0,189396.04,High-value
8436750000000.0,67303.01,High-value
8437750000000.0,107647.11,High-value
8437760000000.0,172152.13,High-value
8438670000000.0,167632.04,High-value
8439530000000.0,88132.01,High-value
8439610000000.0,64274.08,High-value
8440220000000.0,54887.020000000004,High-value
8441120000000.0,131126.12,High-value
8441170000000.0,135031.02,High-value
8441280000000.0,124625.09,High-value
8442000000000.0,76800.05,High-value
8443150000000.0,91588.04,High-value
8443220000000.0,57354.0,High-value
8443750000000.0,64051.020000000004,High-value
8444500000000.0,90354.04,High-value
8444640000000.0,55279.01,High-value
8444750000000.0,112095.11,High-value
8445970000000.0,89697.01,High-value
8446400000000.0,71977.09,High-value
8446520000000.0,100694.02,High-value
8446830000000.0,80954.02,High-value
8448010000000.0,71309.01,High-value
8448050000000.0,92440.05,High-value
8448090000000.0,60991.01,High-value
8448310000000.0,66536.05,High-value
8448390000000.0,153797.02,High-value
8448580000000.0,56348.04,High-value
8449040000000.0,60016.01,High-value
8449210000000.0,64942.03,High-value
8449220000000.0,62121.06,High-value
8451130000000.0,58074.0,High-value
8451520000000.0,60594.03,High-value
8452380000000.0,115653.08,High-value
8452850000000.0,211698.04,High-value
8452920000000.0,85594.03,High-value
8453000000000.0,96684.06,High-value
8453110000000.0,94815.03,High-value
8453340000000.0,75085.06,High-value
8454210000000.0,232881.21,High-value
8455140000000.0,63451.020000000004,High-value
8455310000000.0,88268.03,High-value
8455330000000.0,106674.53,High-value
8455350000000.0,117954.05,High-value
8455580000000.0,130847.03,High-value
8456270000000.0,70809.02,High-value
8456560000000.0,169725.07,High-value
8456920000000.0,113217.06,High-value
8457530000000.0,64177.03,High-value
8457840000000.0,169439.05,High-value
8457860000000.0,57560.020000000004,High-value
8458210000000.0,130787.01,High-value
8458570000000.0,66204.02,High-value
8458780000000.0,56931.02,High-value
8459630000000.0,139978.01,High-value
8459690000000.0,85668.04,High-value
8459800000000.0,213959.34,High-value
8460250000000.0,121850.05,High-value
8462790000000.0,54908.090000000004,High-value
8462800000000.0,56081.05,High-value
8462980000000.0,62727.0,High-value
8463940000000.0,105108.03,High-value
8464430000000.0,118841.02,High-value
8464720000000.0,73258.03,High-value
8464810000000.0,92253.51,High-value
8465260000000.0,74346.02,High-value
8465340000000.0,193601.11,High-value
8465510000000.0,252937.15,High-value
8465990000000.0,99111.05,High-value
8466320000000.0,174058.08,High-value
8466620000000.0,56059.0,High-value
8466670000000.0,68933.03,High-value
8466760000000.0,61217.03,High-value
8466900000000.0,184430.0,High-value
8466930000000.0,87614.0,High-value
8467010000000.0,73703.02,High-value
8467280000000.0,198872.09,High-value
8467750000000.0,151997.03,High-value
8467830000000.0,231850.0,High-value
8467960000000.0,102085.04000000001,High-value
8468040000000.0,82968.02,High-value
8468960000000.0,57681.01,High-value
8469250000000.0,70728.02,High-value
8470830000000.0,59936.020000000004,High-value
8471050000000.0,69705.02,High-value
8471270000000.0,128188.07,High-value
8471370000000.0,65889.01,High-value
8472090000000.0,82695.03,High-value
8472100000000.0,61405.04,High-value
8472170000000.0,71878.02,High-value
8472710000000.0,112506.06,High-value
8474050000000.0,181750.01,High-value
8474290000000.0,100340.01,High-value
8477420000000.0,78468.03,High-value
8477580000000.0,172691.11,High-value
8480580000000.0,67563.05,High-value
8480780000000.0,55928.0,High-value
8480790000000.0,79686.03,High-value
8481360000000.0,77668.01,High-value
8481830000000.0,84603.03,High-value
8482900000000.0,99443.04,High-value
8484240000000.0,95017.06,High-value
8484270000000.0,65590.0,High-value
8484970000000.0,67623.01,High-value
8485400000000.0,68415.01,High-value
8485750000000.0,97380.02,High-value
8486300000000.0,62348.01,High-value
8486450000000.0,69401.05,High-value
8487000000000.0,67292.52,High-value
8487260000000.0,67797.03,High-value
8487400000000.0,466216.29,High-value
8487470000000.0,112338.02,High-value
8487720000000.0,155447.06,High-value
8487880000000.0,97634.04,High-value
8489040000000.0,65919.02,High-value
8490740000000.0,58993.0,High-value
8491130000000.0,133434.07,High-value
8491640000000.0,103642.06,High-value
8492670000000.0,63065.03,High-value
8492780000000.0,92379.02,High-value
8492830000000.0,99614.0,High-value
8492850000000.0,62809.0,High-value
8492960000000.0,72339.01,High-value
8493560000000.0,78290.0,High-value
8493810000000.0,155273.06,High-value
8493910000000.0,106096.04000000001,High-value
8494580000000.0,353647.01,High-value
8495280000000.0,77364.07,High-value
8495550000000.0,104741.03,High-value
8495790000000.0,91865.11,High-value
8495800000000.0,70929.03,High-value
8495870000000.0,134094.12,High-value
8496470000000.0,456077.26,High-value
8497500000000.0,118434.02,High-value
8497980000000.0,63468.01,High-value
8499170000000.0,67684.03,High-value
8500800000000.0,95264.07,High-value
8503170000000.0,85085.03,High-value
8503970000000.0,275623.19,High-value
8505050000000.0,66598.05,High-value
8505200000000.0,80415.01,High-value
8506140000000.0,67007.03,High-value
8506500000000.0,82451.24,High-value
8506770000000.0,92344.04000000001,High-value
8507450000000.0,76532.68,High-value
8508110000000.0,74367.04,High-value
8508960000000.0,57937.01,High-value
8509190000000.0,64778.07,High-value
8509730000000.0,73522.31,High-value
8510030000000.0,82305.25,High-value
8510680000000.0,62709.04,High-value
8515310000000.0,117608.11,High-value
8515450000000.0,270666.0,High-value
8517040000000.0,332480.26,High-value
8517060000000.0,86900.06,High-value
8517080000000.0,69218.01,High-value
8517360000000.0,55383.01,High-value
8517490000000.0,115230.02,High-value
8517610000000.0,87534.03,High-value
8519420000000.0,111776.03,High-value
8519620000000.0,63803.04,High-value
8519780000000.0,58354.04,High-value
8519830000000.0,197895.02,High-value
8519870000000.0,62256.020000000004,High-value
8519950000000.0,80127.02,High-value
8520600000000.0,62675.02,High-value
8521930000000.0,356278.33,High-value
8522320000000.0,94972.02,High-value
8524170000000.0,66952.1,High-value
8524270000000.0,88438.54,High-value
8524340000000.0,55871.05,High-value
8524610000000.0,151991.05,High-value
8526170000000.0,113206.03,High-value
8526270000000.0,127930.07,High-value
8526400000000.0,156515.13,High-value
8526500000000.0,90056.02,High-value
8526530000000.0,62417.0,High-value
8527060000000.0,94180.06,High-value
8527120000000.0,64268.03,High-value
8527950000000.0,1677515.31,High-value
8528110000000.0,92255.04000000001,High-value
8528260000000.0,83290.02,High-value
8528520000000.0,65181.05,High-value
8528530000000.0,75996.07,High-value
8528580000000.0,225965.17,High-value
8528590000000.0,65539.18000000001,High-value
8528760000000.0,210811.68,High-value
8529400000000.0,99685.01,High-value
8529540000000.0,59558.0,High-value
8529570000000.0,134959.12,High-value
8529850000000.0,86377.06,High-value
8531050000000.0,201697.09,High-value
8531700000000.0,184862.13,High-value
8532360000000.0,63562.06,High-value
8532460000000.0,59818.07,High-value
8532610000000.0,74480.05,High-value
8532620000000.0,103194.01,High-value
8532670000000.0,60351.0,High-value
8533010000000.0,174615.27000000002,High-value
8533860000000.0,104158.0,High-value
8534560000000.0,59987.05,High-value
8534780000000.0,115785.03,High-value
8535970000000.0,58710.07,High-value
8536070000000.0,94137.01,High-value
8536160000000.0,86425.14,High-value
8537250000000.0,102728.07,High-value
8537540000000.0,73044.02,High-value
8537870000000.0,76546.0,High-value
8538160000000.0,108628.06,High-value
8538230000000.0,61351.0,High-value
8538410000000.0,75922.01,High-value
8539280000000.0,238577.1,High-value
8539420000000.0,60967.0,High-value
8539850000000.0,59341.05,High-value
8539860000000.0,130870.0,High-value
8539990000000.0,66483.07,High-value
8541620000000.0,192829.18,High-value
8541880000000.0,62737.0,High-value
8541980000000.0,120184.06,High-value
8542090000000.0,76981.03,High-value
8542360000000.0,65707.0,High-value
8543600000000.0,93591.02,High-value
8543730000000.0,154295.01,High-value
8543830000000.0,55229.01,High-value
8544090000000.0,199646.42,High-value
8544350000000.0,80472.05,High-value
8545060000000.0,59727.01,High-value
8545540000000.0,70920.05,High-value
8545930000000.0,90293.01,High-value
8546480000000.0,114498.0,High-value
8546620000000.0,57477.020000000004,High-value
8548080000000.0,190695.0,High-value
8548390000000.0,129414.08,High-value
8548450000000.0,94997.02,High-value
8548530000000.0,96498.0,High-value
8548550000000.0,119301.03,High-value
8549870000000.0,60911.04,High-value
8549880000000.0,87037.02,High-value
8549950000000.0,61199.020000000004,High-value
8551200000000.0,66001.06,High-value
8551350000000.0,57648.01,High-value
8553160000000.0,86332.03,High-value
8553440000000.0,79319.02,High-value
8555690000000.0,77945.08,High-value
8555700000000.0,71211.01,High-value
8555720000000.0,85683.06,High-value
8555760000000.0,71113.0,High-value
8555890000000.0,70245.03,High-value
8556110000000.0,82365.02,High-value
8556370000000.0,80680.04,High-value
8557310000000.0,109482.0,High-value
8557470000000.0,84293.01,High-value
8557580000000.0,71671.01,High-value
8557610000000.0,55452.01,High-value
8558670000000.0,62047.01,High-value
8558750000000.0,67070.09,High-value
8558780000000.0,55808.01,High-value
8558790000000.0,69568.01,High-value
8559040000000.0,71606.07,High-value
8559110000000.0,178239.04,High-value
8559670000000.0,99762.01,High-value
8559780000000.0,162126.09,High-value
8559870000000.0,61903.12,High-value
8559930000000.0,87202.02,High-value
8560190000000.0,55573.01,High-value
8561090000000.0,88426.03,High-value
8561320000000.0,91262.0,High-value
8561420000000.0,111956.06,High-value
8561510000000.0,65821.02,High-value
8561600000000.0,67365.0,High-value
8562050000000.0,55282.0,High-value
8562140000000.0,139152.09,High-value
8562180000000.0,72341.03,High-value
8562260000000.0,65381.05,High-value
8562320000000.0,152222.03,High-value
8562410000000.0,103820.02,High-value
8562500000000.0,125304.29,High-value
8563110000000.0,97032.05,High-value
8563290000000.0,90733.01,High-value
8563400000000.0,167692.24,High-value
8563410000000.0,241197.0,High-value
8563530000000.0,93058.03,High-value
8564120000000.0,58707.0,High-value
8564130000000.0,162048.09,High-value
8564140000000.0,135517.1,High-value
8564160000000.0,79889.0,High-value
8564170000000.0,59636.0,High-value
8564230000000.0,117155.01,High-value
8564410000000.0,95360.01,High-value
8564460000000.0,77454.06,High-value
8564600000000.0,58762.01,High-value
8565040000000.0,112410.01,High-value
8565360000000.0,130557.05,High-value
8565460000000.0,68493.04,High-value
8565750000000.0,65860.03,High-value
8565860000000.0,88030.01,High-value
8566080000000.0,59751.1,High-value
8566200000000.0,80606.05,High-value
8566930000000.0,82808.05,High-value
8567890000000.0,58087.01,High-value
8568050000000.0,88941.01,High-value
8568130000000.0,164174.03,High-value
8568280000000.0,84343.01,High-value
8568330000000.0,66710.01,High-value
8569070000000.0,69016.66,High-value
8569150000000.0,70817.01,High-value
8569160000000.0,88906.04,High-value
8570350000000.0,165883.06,High-value
8570480000000.0,94695.02,High-value
8570590000000.0,90594.01,High-value
8571300000000.0,126566.03,High-value
8571700000000.0,65724.0,High-value
8572220000000.0,66990.03,High-value
8572960000000.0,95986.04000000001,High-value
8609140000000.0,72932.07,High-value
8609160000000.0,63721.05,High-value
8609260000000.0,122305.06,High-value
8609340000000.0,123999.03,High-value
8609350000000.0,358788.05,High-value
8619310000000.0,84045.02,High-value
8619550000000.0,70928.09,High-value
8625660000000.0,119227.06,High-value
8634860000000.0,195069.03,High-value
8635040000000.0,100663.05,High-value
8635100000000.0,109005.03,High-value
8635200000000.0,130683.05,High-value
8635220000000.0,62181.01,High-value
8635330000000.0,87879.0,High-value
8635490000000.0,111655.07,High-value
8635950000000.0,58650.020000000004,High-value
8636010000000.0,347574.25,High-value
8636060000000.0,114470.04000000001,High-value
8636080000000.0,96536.0,High-value
8636100000000.0,70070.05,High-value
8636160000000.0,113346.04,High-value
8636310000000.0,81123.02,High-value
8636340000000.0,76091.03,High-value
8636450000000.0,255458.14,High-value
8636470000000.0,104949.03,High-value
8637000000000.0,83814.01,High-value
8637130000000.0,98286.04,High-value
8637330000000.0,178813.08,High-value
8637350000000.0,96868.02,High-value
8637410000000.0,55882.03,High-value
8637510000000.0,65730.05,High-value
8637990000000.0,87298.04,High-value
8638070000000.0,138563.13,High-value
8638240000000.0,69201.04,High-value
8638330000000.0,69475.01,High-value
8638430000000.0,199109.11000000002,High-value
8639210000000.0,60902.04,High-value
8641800000000.0,276374.13,High-value
8641910000000.0,69841.05,High-value
8642300000000.0,59342.06,High-value
8642810000000.0,68776.08,High-value
8642860000000.0,78991.03,High-value
8642880000000.0,58683.04,High-value
8643140000000.0,129620.11,High-value
8643170000000.0,64116.0,High-value
8644650000000.0,68562.05,High-value
8644680000000.0,55050.03,High-value
8644900000000.0,70026.0,High-value
8645110000000.0,71719.05,High-value
8645120000000.0,82839.08,High-value
8645630000000.0,75871.02,High-value
8645930000000.0,58288.01,High-value
8645980000000.0,83811.06,High-value
8645990000000.0,147057.27,High-value
8646100000000.0,61649.29,High-value
8646110000000.0,67769.02,High-value
8646180000000.0,91384.02,High-value
8646200000000.0,91646.01,High-value
8646740000000.0,90680.03,High-value
8646910000000.0,110797.01,High-value
8647140000000.0,101966.08,High-value
8647150000000.0,118212.21,High-value
8647730000000.0,104264.11,High-value
8647930000000.0,65880.06,High-value
8648060000000.0,136197.01,High-value
8648640000000.0,115314.06,High-value
8648740000000.0,64673.03,High-value
8648760000000.0,77973.02,High-value
8648770000000.0,59227.03,High-value
8648920000000.0,59571.02,High-value
8648950000000.0,67718.17,High-value
8648980000000.0,61306.01,High-value
8649580000000.0,125438.01,High-value
8649920000000.0,129465.03,High-value
8650700000000.0,71659.0,High-value
8650860000000.0,55429.03,High-value
8650910000000.0,55784.04,High-value
8650950000000.0,55534.020000000004,High-value
8651160000000.0,102845.05,High-value
8651240000000.0,70939.05,High-value
8651310000000.0,85425.03,High-value
8651650000000.0,79846.01,High-value
8651750000000.0,91905.0,High-value
8651880000000.0,75180.02,High-value
8652330000000.0,60191.03,High-value
8652910000000.0,81701.03,High-value
8653750000000.0,102862.04000000001,High-value
8653770000000.0,74711.02,High-value
8653850000000.0,97885.06,High-value
8653910000000.0,169482.32,High-value
8653990000000.0,73381.01,High-value
8654170000000.0,75471.03,High-value
8654210000000.0,74064.0,High-value
8654630000000.0,109495.03,High-value
8654790000000.0,72066.01,High-value
8655040000000.0,91523.15,High-value
8655220000000.0,133221.05,High-value
8655770000000.0,82753.04,High-value
8655780000000.0,91112.01,High-value
8655850000000.0,58379.01,High-value
8655880000000.0,142911.08,High-value
8655910000000.0,57270.01,High-value
8655920000000.0,66855.01,High-value
8656050000000.0,113840.12,High-value
8657960000000.0,62987.02,High-value
8658950000000.0,56500.04,High-value
8659030000000.0,85334.13,High-value
8659210000000.0,61654.04,High-value
8659490000000.0,87677.0,High-value
8659520000000.0,126476.31,High-value
8660240000000.0,61026.01,High-value
8660700000000.0,158375.07,High-value
8661060000000.0,257156.17,High-value
8661720000000.0,88876.0,High-value
8662820000000.0,78040.07,High-value
8662850000000.0,126611.04,High-value
8662880000000.0,56546.01,High-value
8662910000000.0,55531.02,High-value
8662950000000.0,326103.04,High-value
8663050000000.0,60874.0,High-value
8663140000000.0,58538.1,High-value
8663250000000.0,56252.04,High-value
8663730000000.0,89435.1,High-value
8664160000000.0,69803.01,High-value
8664190000000.0,56971.02,High-value
8664860000000.0,102735.08,High-value
8665280000000.0,70369.04,High-value
8665390000000.0,89174.05,High-value
8665530000000.0,58905.0,High-value
8665940000000.0,69219.02,High-value
8666360000000.0,74731.04000000001,High-value
8666430000000.0,969012.18,High-value
8666580000000.0,82456.05,High-value
8667400000000.0,175224.01,High-value
8667480000000.0,277292.37,High-value
8667510000000.0,71935.01,High-value
8667540000000.0,213220.02,High-value
8667550000000.0,90273.04000000001,High-value
8667660000000.0,75583.09,High-value
8668170000000.0,85774.07,High-value
8668200000000.0,111930.07,High-value
8668790000000.0,62049.05,High-value
8668850000000.0,92806.07,High-value
8668910000000.0,57956.01,High-value
8669130000000.0,58211.03,High-value
8669840000000.0,76440.02,High-value
8669950000000.0,142865.03,High-value
8669960000000.0,62873.04,High-value
8670140000000.0,118922.0,High-value
8670790000000.0,62269.03,High-value
8670830000000.0,71302.03,High-value
8670940000000.0,104654.08,High-value
8671030000000.0,71763.51,High-value
8671090000000.0,57493.0,High-value
8671200000000.0,95276.05,High-value
8671480000000.0,58377.020000000004,High-value
8671800000000.0,56045.02,High-value
8672350000000.0,172534.14,High-value
8672450000000.0,72631.01,High-value
8672980000000.0,149204.34,High-value
8673060000000.0,145246.22,High-value
8673500000000.0,57323.05,High-value
8673720000000.0,133300.15,High-value
8674110000000.0,150413.08,High-value
8674700000000.0,69749.08,High-value
8675750000000.0,131198.3,High-value
8676820000000.0,66054.04000000001,High-value
8678340000000.0,74764.02,High-value
8679980000000.0,68403.01,High-value
8681270000000.0,62811.06,High-value
8681390000000.0,97746.08,High-value
8682250000000.0,126263.08,High-value
8682800000000.0,77637.04000000001,High-value
8682850000000.0,60425.01,High-value
8682860000000.0,78990.04,High-value
8682870000000.0,124481.06,High-value
8682890000000.0,153707.53,High-value
8682920000000.0,167312.03,High-value
8683070000000.0,95904.01,High-value
8683160000000.0,65409.02,High-value
8683250000000.0,105110.02,High-value
8683360000000.0,58498.01,High-value
8684430000000.0,69913.07,High-value
8684750000000.0,58791.02,High-value
8684850000000.0,90023.0,High-value
8684930000000.0,130966.05,High-value
8684980000000.0,57760.01,High-value
8685090000000.0,56840.03,High-value
8685150000000.0,63905.0,High-value
8685190000000.0,174867.52,High-value
8685240000000.0,79961.04,High-value
8685300000000.0,236606.02,High-value
8685610000000.0,71949.03,High-value
8685920000000.0,64193.02,High-value
8686310000000.0,55438.03,High-value
8686350000000.0,167068.02,High-value
8686750000000.0,55686.01,High-value
8686790000000.0,60911.04,High-value
8687140000000.0,57938.01,High-value
8687200000000.0,77499.02,High-value
8687240000000.0,58461.020000000004,High-value
8687260000000.0,63081.03,High-value
8687750000000.0,143336.0,High-value
8687780000000.0,104518.12,High-value
8688250000000.0,90111.05,High-value
8688340000000.0,63908.04,High-value
8688350000000.0,160741.1,High-value
8688380000000.0,97524.05,High-value
8688670000000.0,62261.05,High-value
8689370000000.0,236485.08000000002,High-value
8689640000000.0,170773.2,High-value
8689680000000.0,72098.02,High-value
8689830000000.0,69306.02,High-value
8690000000000.0,57165.04,High-value
8690640000000.0,56113.03,High-value
8690890000000.0,63524.01,High-value
8691030000000.0,55516.020000000004,High-value
8691120000000.0,277457.13,High-value
8691250000000.0,56528.08,High-value
8691550000000.0,56020.01,High-value
8691590000000.0,71122.02,High-value
8691730000000.0,77149.09,High-value
8692500000000.0,57823.03,High-value
8692550000000.0,54680.03,High-value
8692770000000.0,83673.02,High-value
8693020000000.0,68829.0,High-value
8693540000000.0,98353.04000000001,High-value
8693560000000.0,75773.06,High-value
8694020000000.0,58299.03,High-value
8694660000000.0,135155.08,High-value
8694800000000.0,67565.01,High-value
8695220000000.0,56508.04,High-value
8696090000000.0,62712.01,High-value
8697010000000.0,96058.03,High-value
8697130000000.0,80845.04000000001,High-value
8698570000000.0,101204.0,High-value
8698600000000.0,71849.07,High-value
8698910000000.0,169258.0,High-value
8699870000000.0,54923.03,High-value
8700130000000.0,97051.03,High-value
8700450000000.0,74141.01,High-value
8700950000000.0,62080.020000000004,High-value
8701770000000.0,69367.03,High-value
8701780000000.0,69820.04,High-value
8701790000000.0,61790.06,High-value
8701910000000.0,150665.02,High-value
8701950000000.0,68482.02,High-value
8702930000000.0,94791.06,High-value
8702940000000.0,106149.07,High-value
8703260000000.0,105268.01,High-value
8703300000000.0,62862.05,High-value
8703870000000.0,233320.01,High-value
8704370000000.0,135085.08,High-value
8705170000000.0,104936.02,High-value
8705180000000.0,159507.02,High-value
8705260000000.0,295694.29,High-value
8705280000000.0,91434.04,High-value
8705310000000.0,56605.03,High-value
8705510000000.0,84608.03,High-value
8706470000000.0,80588.01,High-value
8706780000000.0,105932.01,High-value
8706960000000.0,116845.02,High-value
8707560000000.0,68633.02,High-value
8707620000000.0,130499.03,High-value
8707700000000.0,154999.12,High-value
8707820000000.0,57421.07,High-value
8707850000000.0,55461.03,High-value
8708150000000.0,219331.21,High-value
8708260000000.0,61840.020000000004,High-value
8708540000000.0,508319.47,High-value
8708570000000.0,161126.06,High-value
8708590000000.0,104612.06,High-value
8708680000000.0,155338.15,High-value
8709790000000.0,73389.01,High-value
8709910000000.0,103071.02,High-value
8709980000000.0,142424.07,High-value
8710010000000.0,97374.52,High-value
8711180000000.0,456915.1,High-value
8711190000000.0,86622.08,High-value
8711400000000.0,58408.01,High-value
8712540000000.0,73188.01,High-value
8712610000000.0,126960.05,High-value
8712760000000.0,242730.67,High-value
8712800000000.0,60795.01,High-value
8713380000000.0,111100.07,High-value
8713700000000.0,62691.05,High-value
8713840000000.0,59860.01,High-value
8714320000000.0,70407.03,High-value
8714350000000.0,299605.17,High-value
8714650000000.0,84010.01,High-value
8714780000000.0,81937.04,High-value
8715360000000.0,58387.020000000004,High-value
8715680000000.0,123183.06,High-value
8716300000000.0,140809.12,High-value
8717470000000.0,72939.0,High-value
8717630000000.0,63733.03,High-value
8717880000000.0,88407.02,High-value
8718060000000.0,63573.04,High-value
8718640000000.0,70726.03,High-value
8718860000000.0,65365.06,High-value
8719000000000.0,58853.02,High-value
8719100000000.0,68210.04,High-value
8719340000000.0,78878.06,High-value
8719380000000.0,106528.26,High-value
8719690000000.0,106702.01,High-value
8719780000000.0,97328.03,High-value
8719940000000.0,61609.020000000004,High-value
8720030000000.0,61811.0,High-value
8720380000000.0,62658.020000000004,High-value
8720820000000.0,59957.09,High-value
8720910000000.0,70788.07,High-value
8721140000000.0,125508.02,High-value
8721200000000.0,120314.05,High-value
8721920000000.0,126850.08,High-value
8722210000000.0,57332.0,High-value
8722470000000.0,104312.0,High-value
8722990000000.0,375247.53,High-value
8723190000000.0,73134.05,High-value
8723280000000.0,55772.03,High-value
8723340000000.0,57921.04,High-value
8723360000000.0,67526.04,High-value
8723790000000.0,142530.09,High-value
8723970000000.0,64671.05,High-value
8724240000000.0,108330.02,High-value
8724250000000.0,160393.07,High-value
8724390000000.0,94301.01,High-value
8724780000000.0,80937.01,High-value
8724970000000.0,74490.02,High-value
8724980000000.0,138707.05,High-value
8725370000000.0,58652.01,High-value
8726510000000.0,147403.06,High-value
8726630000000.0,78261.03,High-value
8726770000000.0,86730.09,High-value
8727060000000.0,130655.09,High-value
8727430000000.0,134326.07,High-value
8727520000000.0,85869.04000000001,High-value
8727770000000.0,61310.01,High-value
8727790000000.0,79867.07,High-value
8727840000000.0,98036.01,High-value
8728050000000.0,69475.01,High-value
8728620000000.0,78486.02,High-value
8728640000000.0,118070.06,High-value
8729030000000.0,91112.04,High-value
8729410000000.0,107064.11,High-value
8729480000000.0,67755.02,High-value
8730750000000.0,69499.03,High-value
8730970000000.0,169971.1,High-value
8731020000000.0,63440.03,High-value
8731580000000.0,75125.05,High-value
8731670000000.0,61247.04,High-value
8731720000000.0,257051.05,High-value
8731750000000.0,195168.1,High-value
8734130000000.0,131861.09,High-value
8735570000000.0,58014.04,High-value
8736020000000.0,82223.0,High-value
8737000000000.0,56534.02,High-value
8738340000000.0,68687.04000000001,High-value
8738390000000.0,182702.08,High-value
8740760000000.0,127885.01,High-value
8741820000000.0,57532.020000000004,High-value
8742970000000.0,111792.09,High-value
8743860000000.0,61330.020000000004,High-value
8744770000000.0,76210.07,High-value
8745280000000.0,79154.02,High-value
8747030000000.0,90653.31,High-value
8747490000000.0,181143.02,High-value
8747530000000.0,64734.03,High-value
8747950000000.0,102816.07,High-value
8748220000000.0,90567.07,High-value
8748470000000.0,64935.01,High-value
8749070000000.0,112199.05,High-value
8750040000000.0,77858.01,High-value
8750060000000.0,85861.04,High-value
8750170000000.0,57585.03,High-value
8753280000000.0,66733.01,High-value
8753310000000.0,57507.0,High-value
8753340000000.0,114953.15,High-value
8753360000000.0,65996.07,High-value
8753630000000.0,60911.1,High-value
8754770000000.0,79580.03,High-value
8755230000000.0,58001.04,High-value
8756900000000.0,334436.18,High-value
8758550000000.0,75379.07,High-value
8758970000000.0,60347.0,High-value
8759010000000.0,76831.0,High-value
8759690000000.0,61852.0,High-value
8760110000000.0,58684.03,High-value
8760150000000.0,132989.07,High-value
8761710000000.0,98578.02,High-value
8762180000000.0,121504.31,High-value
8762200000000.0,119675.04,High-value
8762210000000.0,191656.46,High-value
8762240000000.0,87351.08,High-value
8762280000000.0,217523.17,High-value
8762830000000.0,78099.02,High-value
8762940000000.0,131520.04,High-value
8763170000000.0,70501.03,High-value
8763310000000.0,86578.02,High-value
8765140000000.0,55745.01,High-value
8766580000000.0,191842.17,High-value
8766700000000.0,88200.08,High-value
8770000000000.0,61406.03,High-value
8770200000000.0,119150.01,High-value
8770290000000.0,115237.04,High-value
8770710000000.0,58491.020000000004,High-value
8772400000000.0,127628.04,High-value
8772820000000.0,84728.03,High-value
8774780000000.0,77458.08,High-value
8777680000000.0,58709.06,High-value
8777710000000.0,55542.020000000004,High-value
8780260000000.0,79111.03,High-value
8780370000000.0,100170.02,High-value
8780400000000.0,83574.05,High-value
8781260000000.0,78049.02,High-value
8781270000000.0,83873.05,High-value
8781480000000.0,91263.03,High-value
8781640000000.0,108015.09,High-value
8782090000000.0,121489.06,High-value
8782110000000.0,59144.03,High-value
8782120000000.0,62754.04,High-value
8782200000000.0,427670.04,High-value
8782540000000.0,363512.11,High-value
8782970000000.0,148622.0,High-value
8783150000000.0,73267.02,High-value
8783200000000.0,83942.06,High-value
8783340000000.0,134061.01,High-value
8783970000000.0,72547.03,High-value
8784030000000.0,64695.04,High-value
8784940000000.0,98346.02,High-value
8784990000000.0,81898.08,High-value
8787300000000.0,92474.06,High-value
8788010000000.0,64248.03,High-value
8788080000000.0,90147.03,High-value
8788650000000.0,68888.05,High-value
8788980000000.0,62723.02,High-value
8789050000000.0,58874.020000000004,High-value
8789110000000.0,107104.0,High-value
8789140000000.0,414794.18,High-value
8789310000000.0,91112.0,High-value
8789430000000.0,112441.04,High-value
8789530000000.0,104369.07,High-value
8789930000000.0,125929.3,High-value
8790100000000.0,69038.53,High-value
8790230000000.0,64935.05,High-value
8790660000000.0,93234.03,High-value
8790680000000.0,89840.07,High-value
8790700000000.0,55541.0,High-value
8790730000000.0,70872.04000000001,High-value
8790820000000.0,55256.0,High-value
8790900000000.0,115918.03,High-value
8791040000000.0,59442.01,High-value
8791740000000.0,55773.01,High-value
8792710000000.0,98933.07,High-value
8792850000000.0,87522.0,High-value
8793170000000.0,78978.09,High-value
8793680000000.0,61491.01,High-value
8793730000000.0,2520656.06,High-value
8793790000000.0,60447.06,High-value
8793810000000.0,65904.05,High-value
8793830000000.0,108411.32,High-value
8794150000000.0,84586.07,High-value
8794790000000.0,57271.03,High-value
8794990000000.0,95286.06,High-value
8795010000000.0,59913.04,High-value
8795320000000.0,68319.04,High-value
8795710000000.0,83736.08,High-value
8795750000000.0,183799.01,High-value
